"chrom" "Start" "FBgn"
"3L" 15407832 "FBgn0036495"
"3L" 15484396 "FBgn0036497"
"3L" 15472197 "FBgn0036496"
"3L" 15300915 "FBgn0036492"
"3L" 14969344 "FBgn0026320"
"3L" 14972667 "FBgn0000216"
"3L" 14974848 "FBgn0040296"
"3L" 14979620 "FBgn0036459"
"3L" 14982835 "FBgn0036460"
"3L" 14985100 "FBgn0002778"
"3L" 14992289 "FBgn0036461"
"3L" 14999951 "FBgn0023174"
"3L" 15023492 "FBgn0047338"
"3L" 15054777 "FBgn0036470"
"3L" 15095142 "FBgn0027088"
"3L" 15113557 "FBgn0036479"
"3L" 15116737 "FBgn0036480"
"3L" 15121572 "FBgn0052847"
"3L" 15144355 "FBgn0036484"
"3L" 15147137 "FBgn0036485"
"3L" 15159100 "FBgn0036487"
"3L" 15161817 "FBgn0036488"
"3L" 15207844 "FBgn0036490"
"3L" 15160876 "FBgn0036489"
"3L" 15154233 "FBgn0036486"
"3L" 15143063 "FBgn0047178"
"3L" 15137738 "FBgn0014002"
"3L" 15131508 "FBgn0036483"
"3L" 15127940 "FBgn0036482"
"3L" 15119878 "FBgn0036481"
"3L" 15090823 "FBgn0036476"
"3L" 15076907 "FBgn0036474"
"3L" 15061029 "FBgn0036471"
"3L" 15053568 "FBgn0036469"
"3L" 15051931 "FBgn0036468"
"3L" 15050263 "FBgn0036467"
"3L" 15049550 "FBgn0036466"
"3L" 15042799 "FBgn0025776"
"3L" 15041631 "FBgn0036465"
"3L" 15001238 "FBgn0036463"
"3L" 14997981 "FBgn0036462"
"3L" 14945499 "FBgn0040487"
"3L" 14943730 "FBgn0040809"
"3L" 14614458 "FBgn0003388"
"3L" 14622796 "FBgn0036433"
"3L" 14632601 "FBgn0041604"
"3L" 14674344 "FBgn0011928"
"3L" 14684768 "FBgn0036437"
"3L" 14691347 "FBgn0036438"
"3L" 14705464 "FBgn0036441"
"3L" 14728760 "FBgn0036442"
"3L" 14762028 "FBgn0036446"
"3L" 14786791 "FBgn0036450"
"3L" 14789935 "FBgn0036451"
"3L" 14805136 "FBgn0036454"
"3L" 14802380 "FBgn0001120"
"3L" 14801328 "FBgn0029148"
"3L" 14776496 "FBgn0036449"
"3L" 14769341 "FBgn0036448"
"3L" 14767703 "FBgn0036447"
"3L" 14760520 "FBgn0053260"
"3L" 14732589 "FBgn0036443"
"3L" 14697313 "FBgn0036440"
"3L" 14696551 "FBgn0036439"
"3L" 14674538 "FBgn0036436"
"3L" 14673942 "FBgn0011927"
"3L" 14410626 "FBgn0036423"
"3L" 14517825 "FBgn0036426"
"3L" 14537651 "FBgn0026409"
"3L" 14583222 "FBgn0040318"
"3L" 14560139 "FBgn0028418"
"3L" 14540937 "FBgn0036428"
"3L" 14519760 "FBgn0036427"
"3L" 14402930 "FBgn0003459"
"3L" 14400769 "FBgn0036422"
"3L" 14368925 "FBgn0036421"
"3L" 14203323 "FBgn0052141"
"3L" 14218204 "FBgn0036415"
"3L" 14233469 "FBgn0036416"
"3L" 14236635 "FBgn0036417"
"3L" 14274343 "FBgn0001085"
"3L" 14329346 "FBgn0036419"
"3L" 14175610 "FBgn0000411"
"3L" 14112405 "FBgn0042630"
"3L" 14103481 "FBgn0036411"
"3L" 14094589 "FBgn0000639"
"3L" 13843656 "FBgn0043550"
"3L" 13846054 "FBgn0029167"
"3L" 13878994 "FBgn0036382"
"3L" 13929387 "FBgn0001108"
"3L" 13939250 "FBgn0052137"
"3L" 13965203 "FBgn0036389"
"3L" 13974061 "FBgn0001216"
"3L" 13986620 "FBgn0036393"
"3L" 13987878 "FBgn0036394"
"3L" 13997191 "FBgn0036395"
"3L" 14002127 "FBgn0036398"
"3L" 14031450 "FBgn0036402"
"3L" 14034776 "FBgn0036403"
"3L" 14037019 "FBgn0026418"
"3L" 14051206 "FBgn0036405"
"3L" 14071892 "FBgn0013563"
"3L" 14083615 "FBgn0036410"
"3L" 14052428 "FBgn0036406"
"3L" 13999380 "FBgn0036397"
"3L" 13997900 "FBgn0036396"
"3L" 13977905 "FBgn0036391"
"3L" 13973123 "FBgn0036390"
"3L" 13962658 "FBgn0025874"
"3L" 13925882 "FBgn0036386"
"3L" 13906897 "FBgn0026376"
"3L" 13860027 "FBgn0036381"
"3L" 13842377 "FBgn0040812"
"3L" 13840197 "FBgn0036380"
"3L" 13450770 "FBgn0036368"
"3L" 13486797 "FBgn0036373"
"3L" 13513254 "FBgn0036376"
"3L" 13516273 "FBgn0036377"
"3L" 13483533 "FBgn0036372"
"3L" 13465552 "FBgn0036369"
"3L" 13456208 "FBgn0036367"
"3L" 13449187 "FBgn0036366"
"3L" 13136269 "FBgn0053262"
"3L" 13211214 "FBgn0052129"
"3L" 13211551 "FBgn0052128"
"3L" 13212365 "FBgn0052126"
"3L" 13214109 "FBgn0052127"
"3L" 13228692 "FBgn0023095"
"3L" 13249547 "FBgn0011844"
"3L" 13301635 "FBgn0003034"
"3L" 13329135 "FBgn0040814"
"3L" 13349165 "FBgn0036348"
"3L" 13356376 "FBgn0040813"
"3L" 13378583 "FBgn0036349"
"3L" 13377957 "FBgn0036350"
"3L" 13382765 "FBgn0001256"
"3L" 13384789 "FBgn0036352"
"3L" 13433048 "FBgn0012010"
"3L" 13440910 "FBgn0036364"
"3L" 13442594 "FBgn0036365"
"3L" 13439317 "FBgn0036363"
"3L" 13435680 "FBgn0036361"
"3L" 13428839 "FBgn0036360"
"3L" 13433646 "FBgn0012009"
"3L" 13425891 "FBgn0036359"
"3L" 13424571 "FBgn0260459"
"3L" 13423320 "FBgn0053263"
"3L" 13416576 "FBgn0052121"
"3L" 13411122 "FBgn0036356"
"3L" 13396228 "FBgn0002573"
"3L" 13388299 "FBgn0036354"
"3L" 13385946 "FBgn0036353"
"3L" 13380359 "FBgn0036351"
"3L" 13246864 "FBgn0052119"
"3L" 12885039 "FBgn0036321"
"3L" 12892658 "FBgn0036323"
"3L" 12972474 "FBgn0036328"
"3L" 12995135 "FBgn0036329"
"3L" 13006817 "FBgn0036330"
"3L" 13008285 "FBgn0036331"
"3L" 13016050 "FBgn0036334"
"3L" 13018266 "FBgn0036336"
"3L" 13036821 "FBgn0036340"
"3L" 13041756 "FBgn0011284"
"3L" 13044434 "FBgn0036341"
"3L" 13046977 "FBgn0036342"
"3L" 13114271 "FBgn0010452"
"3L" 13088581 "FBgn0036346"
"3L" 13086387 "FBgn0036345"
"3L" 13060400 "FBgn0036343"
"3L" 13019715 "FBgn0036337"
"3L" 13017149 "FBgn0036335"
"3L" 13011976 "FBgn0036333"
"3L" 13009399 "FBgn0036332"
"3L" 12971214 "FBgn0036327"
"3L" 12964360 "FBgn0041622"
"3L" 12952686 "FBgn0036325"
"3L" 12912027 "FBgn0052115"
"3L" 12902925 "FBgn0052117"
"3L" 12901247 "FBgn0036324"
"3L" 12580672 "FBgn0015904"
"3L" 12609631 "FBgn0015919"
"3L" 12627934 "FBgn0052111"
"3L" 12693639 "FBgn0014343"
"3L" 12734945 "FBgn0014007"
"3L" 12741718 "FBgn0052112"
"3L" 12745344 "FBgn0052109"
"3L" 12750119 "FBgn0036305"
"3L" 12755049 "FBgn0052113"
"3L" 12781325 "FBgn0036311"
"3L" 12808721 "FBgn0052110"
"3L" 12850165 "FBgn0036318"
"3L" 12853646 "FBgn0036319"
"3L" 12861717 "FBgn0036320"
"3L" 12857282 "FBgn0052107"
"3L" 12844254 "FBgn0036317"
"3L" 12824880 "FBgn0036316"
"3L" 12813028 "FBgn0036314"
"3L" 12778750 "FBgn0036310"
"3L" 12773951 "FBgn0052106"
"3L" 12768432 "FBgn0036309"
"3L" 12746616 "FBgn0010235"
"3L" 12329232 "FBgn0052105"
"3L" 12336676 "FBgn0036277"
"3L" 12396171 "FBgn0011279"
"3L" 12471728 "FBgn0036286"
"3L" 12501513 "FBgn0036291"
"3L" 12534590 "FBgn0036300"
"3L" 12535426 "FBgn0036301"
"3L" 12530436 "FBgn0036299"
"3L" 12527215 "FBgn0036298"
"3L" 12525093 "FBgn0004926"
"3L" 12521129 "FBgn0020388"
"3L" 12507998 "FBgn0002466"
"3L" 12505374 "FBgn0036294"
"3L" 12502467 "FBgn0036292"
"3L" 12491830 "FBgn0036289"
"3L" 12486668 "FBgn0036288"
"3L" 12474418 "FBgn0036287"
"3L" 12469072 "FBgn0052102"
"3L" 12422510 "FBgn0036285"
"3L" 12415026 "FBgn0020655"
"3L" 12402295 "FBgn0052103"
"3L" 12399539 "FBgn0036282"
"3L" 12393804 "FBgn0052104"
"3L" 12368646 "FBgn0036279"
"3L" 12339116 "FBgn0036278"
"3L" 12088626 "FBgn0036246"
"3L" 12116101 "FBgn0011335"
"3L" 12118257 "FBgn0036248"
"3L" 12120019 "FBgn0036249"
"3L" 12132146 "FBgn0046296"
"3L" 12138868 "FBgn0036257"
"3L" 12146519 "FBgn0013997"
"3L" 12149273 "FBgn0052099"
"3L" 12177601 "FBgn0027843"
"3L" 12184984 "FBgn0036262"
"3L" 12188818 "FBgn0000592"
"3L" 12190733 "FBgn0000594"
"3L" 12197791 "FBgn0036264"
"3L" 12267528 "FBgn0052100"
"3L" 12277655 "FBgn0036273"
"3L" 12290956 "FBgn0036274"
"3L" 12271656 "FBgn0036272"
"3L" 12269452 "FBgn0036271"
"3L" 12204123 "FBgn0036266"
"3L" 12200322 "FBgn0022709"
"3L" 12190696 "FBgn0036263"
"3L" 12164205 "FBgn0036260"
"3L" 12157052 "FBgn0036259"
"3L" 12143446 "FBgn0036258"
"3L" 12137496 "FBgn0011455"
"3L" 12133771 "FBgn0036254"
"3L" 12125487 "FBgn0036250"
"3L" 12121274 "FBgn0022959"
"3L" 11777073 "FBgn0036205"
"3L" 11793514 "FBgn0036207"
"3L" 11795614 "FBgn0004381"
"3L" 11822851 "FBgn0036213"
"3L" 11829030 "FBgn0036214"
"3L" 11879115 "FBgn0036218"
"3L" 11881384 "FBgn0036219"
"3L" 11921513 "FBgn0036221"
"3L" 11927693 "FBgn0011723"
"3L" 11941912 "FBgn0036224"
"3L" 11947675 "FBgn0036226"
"3L" 11949839 "FBgn0036227"
"3L" 11954083 "FBgn0036229"
"3L" 11974905 "FBgn0036232"
"3L" 11984906 "FBgn0036235"
"3L" 11990736 "FBgn0036236"
"3L" 12003155 "FBgn0036240"
"3L" 12042387 "FBgn0036242"
"3L" 12008225 "FBgn0041096"
"3L" 11998398 "FBgn0036239"
"3L" 11993274 "FBgn0026432"
"3L" 11991853 "FBgn0036237"
"3L" 11967343 "FBgn0053265"
"3L" 11958872 "FBgn0028573"
"3L" 11956708 "FBgn0036230"
"3L" 11952301 "FBgn0036228"
"3L" 11943640 "FBgn0036225"
"3L" 11922610 "FBgn0036222"
"3L" 11887259 "FBgn0036220"
"3L" 11870457 "FBgn0036217"
"3L" 11847383 "FBgn0040816"
"3L" 11826719 "FBgn0000404"
"3L" 11824207 "FBgn0052095"
"3L" 11816695 "FBgn0036211"
"3L" 11820338 "FBgn0036212"
"3L" 11801471 "FBgn0052093"
"3L" 11798948 "FBgn0036208"
"3L" 11790212 "FBgn0036206"
"3L" 11774650 "FBgn0015278"
"3L" 11774060 "FBgn0036204"
"3L" 11473291 "FBgn0028667"
"3L" 11474958 "FBgn0028668"
"3L" 11508637 "FBgn0053500"
"3L" 11509861 "FBgn0003377"
"3L" 11512221 "FBgn0003373"
"3L" 11513705 "FBgn0036168"
"3L" 11561996 "FBgn0036173"
"3L" 11589695 "FBgn0036176"
"3L" 11597202 "FBgn0036179"
"3L" 11626441 "FBgn0036184"
"3L" 11628037 "FBgn0042138"
"3L" 11631392 "FBgn0052091"
"3L" 11648756 "FBgn0036188"
"3L" 11682038 "FBgn0015828"
"3L" 11683980 "FBgn0036191"
"3L" 11691571 "FBgn0036193"
"3L" 11720934 "FBgn0036199"
"3L" 11732141 "FBgn0052087"
"3L" 11751305 "FBgn0041231"
"3L" 11733589 "FBgn0036202"
"3L" 11712229 "FBgn0040817"
"3L" 11710507 "FBgn0036198"
"3L" 11699496 "FBgn0036196"
"3L" 11697126 "FBgn0036195"
"3L" 11693879 "FBgn0036194"
"3L" 11689631 "FBgn0036192"
"3L" 11650517 "FBgn0052085"
"3L" 11646234 "FBgn0036187"
"3L" 11642906 "FBgn0036186"
"3L" 11624528 "FBgn0036183"
"3L" 11610578 "FBgn0036181"
"3L" 11599636 "FBgn0036178"
"3L" 11590872 "FBgn0036177"
"3L" 11584122 "FBgn0003292"
"3L" 11582401 "FBgn0052086"
"3L" 11581415 "FBgn0053269"
"3L" 11578236 "FBgn0053270"
"3L" 11577006 "FBgn0053271"
"3L" 11510323 "FBgn0053272"
"3L" 11508967 "FBgn0003378"
"3L" 11169817 "FBgn0036142"
"3L" 11173514 "FBgn0036143"
"3L" 11199620 "FBgn0036145"
"3L" 11201351 "FBgn0036146"
"3L" 11210786 "FBgn0064766"
"3L" 11252307 "FBgn0041094"
"3L" 11311747 "FBgn0036153"
"3L" 11394690 "FBgn0036156"
"3L" 11425158 "FBgn0036157"
"3L" 11445161 "FBgn0036159"
"3L" 11458490 "FBgn0036161"
"3L" 11463570 "FBgn0036162"
"3L" 11457076 "FBgn0036160"
"3L" 11434695 "FBgn0036158"
"3L" 11361986 "FBgn0036155"
"3L" 11319642 "FBgn0036154"
"3L" 11287936 "FBgn0036152"
"3L" 11232972 "FBgn0036150"
"3L" 11206422 "FBgn0061469"
"3L" 11198166 "FBgn0036147"
"3L" 10889990 "FBgn0036108"
"3L" 10891714 "FBgn0036109"
"3L" 10894173 "FBgn0036110"
"3L" 10972648 "FBgn0036112"
"3L" 11023535 "FBgn0029172"
"3L" 11025561 "FBgn0052079"
"3L" 11027579 "FBgn0052081"
"3L" 11054035 "FBgn0036116"
"3L" 11061571 "FBgn0036118"
"3L" 11064991 "FBgn0025355"
"3L" 11074769 "FBgn0036124"
"3L" 11108235 "FBgn0036131"
"3L" 11109690 "FBgn0036133"
"3L" 11120847 "FBgn0036135"
"3L" 11130835 "FBgn0014368"
"3L" 11134987 "FBgn0036138"
"3L" 11136049 "FBgn0052082"
"3L" 11164971 "FBgn0052076"
"3L" 11166620 "FBgn0036141"
"3L" 11149578 "FBgn0036139"
"3L" 11131883 "FBgn0052074"
"3L" 11121966 "FBgn0036136"
"3L" 11114169 "FBgn0036134"
"3L" 11112281 "FBgn0003462"
"3L" 11107008 "FBgn0052073"
"3L" 11103421 "FBgn0052071"
"3L" 11100675 "FBgn0036128"
"3L" 11097446 "FBgn0036126"
"3L" 11093371 "FBgn0036125"
"3L" 11078752 "FBgn0020412"
"3L" 11073292 "FBgn0010741"
"3L" 11069043 "FBgn0036121"
"3L" 11062726 "FBgn0052075"
"3L" 11062131 "FBgn0052069"
"3L" 11059437 "FBgn0036117"
"3L" 10981171 "FBgn0013469"
"3L" 10894776 "FBgn0036111"
"3L" 10631079 "FBgn0001179"
"3L" 10638146 "FBgn0036090"
"3L" 10639740 "FBgn0036091"
"3L" 10641889 "FBgn0036093"
"3L" 10643528 "FBgn0036094"
"3L" 10661475 "FBgn0036096"
"3L" 10663376 "FBgn0052068"
"3L" 10664739 "FBgn0010762"
"3L" 10691024 "FBgn0036099"
"3L" 10801190 "FBgn0036102"
"3L" 10857889 "FBgn0026160"
"3L" 10879085 "FBgn0036105"
"3L" 10882890 "FBgn0036107"
"3L" 10884261 "FBgn0027615"
"3L" 10880699 "FBgn0036106"
"3L" 10876315 "FBgn0036104"
"3L" 10693184 "FBgn0047038"
"3L" 10640286 "FBgn0052066"
"3L" 10634575 "FBgn0000629"
"3L" 10627680 "FBgn0036089"
"3L" 10412818 "FBgn0036082"
"3L" 10463816 "FBgn0052061"
"3L" 10465187 "FBgn0045770"
"3L" 10490861 "FBgn0052064"
"3L" 10481412 "FBgn0052062"
"3L" 10557023 "FBgn0036085"
"3L" 10459081 "FBgn0011802"
"3L" 10432384 "FBgn0052058"
"3L" 10429689 "FBgn0036083"
"3L" 10151827 "FBgn0036070"
"3L" 10215665 "FBgn0036075"
"3L" 10273204 "FBgn0036080"
"3L" 10263909 "FBgn0011569"
"3L" 10243320 "FBgn0036078"
"3L" 10218504 "FBgn0052055"
"3L" 10190276 "FBgn0000451"
"3L" 10147454 "FBgn0052057"
"3L" 10165809 "FBgn0036072"
"3L" 10092768 "FBgn0052054"
"3L" 10090170 "FBgn0052053"
"3L" 10086747 "FBgn0036066"
"3L" 9763544 "FBgn0036043"
"3L" 9798420 "FBgn0044051"
"3L" 9799698 "FBgn0036046"
"3L" 9787046 "FBgn0044328"
"3L" 9864639 "FBgn0027567"
"3L" 9888762 "FBgn0025866"
"3L" 9898703 "FBgn0036059"
"3L" 9968479 "FBgn0026404"
"3L" 9974651 "FBgn0040823"
"3L" 9971151 "FBgn0036063"
"3L" 9966603 "FBgn0036062"
"3L" 9894807 "FBgn0036058"
"3L" 9893188 "FBgn0036057"
"3L" 9893188 "FBgn0036056"
"3L" 9884411 "FBgn0011836"
"3L" 9860217 "FBgn0036053"
"3L" 9857383 "FBgn0036052"
"3L" 9839093 "FBgn0004390"
"3L" 9837080 "FBgn0015618"
"3L" 9834367 "FBgn0028429"
"3L" 9823349 "FBgn0044048"
"3L" 9803399 "FBgn0044049"
"3L" 9801298 "FBgn0044050"
"3L" 9787933 "FBgn0036044"
"3L" 9529067 "FBgn0036009"
"3L" 9598988 "FBgn0036014"
"3L" 9601523 "FBgn0036016"
"3L" 9624237 "FBgn0036018"
"3L" 9628676 "FBgn0036020"
"3L" 9638112 "FBgn0036022"
"3L" 9639271 "FBgn0036023"
"3L" 9641013 "FBgn0036024"
"3L" 9679201 "FBgn0036028"
"3L" 9685171 "FBgn0036029"
"3L" 9698336 "FBgn0015321"
"3L" 9704331 "FBgn0036032"
"3L" 9714324 "FBgn0045823"
"3L" 9719328 "FBgn0036036"
"3L" 9723423 "FBgn0036038"
"3L" 9729999 "FBgn0019644"
"3L" 9731238 "FBgn0036040"
"3L" 9717786 "FBgn0036035"
"3L" 9710422 "FBgn0040475"
"3L" 9700517 "FBgn0036031"
"3L" 9683579 "FBgn0036030"
"3L" 9631834 "FBgn0016081"
"3L" 9627316 "FBgn0036019"
"3L" 9600490 "FBgn0036015"
"3L" 9542245 "FBgn0036010"
"3L" 9509793 "FBgn0010408"
"3L" 9506818 "FBgn0036008"
"3L" 9494555 "FBgn0036007"
"3L" 9211880 "FBgn0035969"
"3L" 9250225 "FBgn0035971"
"3L" 9334332 "FBgn0035975"
"3L" 9349609 "FBgn0035977"
"3L" 9354033 "FBgn0052040"
"3L" 9358999 "FBgn0052039"
"3L" 9364350 "FBgn0035980"
"3L" 9375430 "FBgn0035982"
"3L" 9381882 "FBgn0001224"
"3L" 9384063 "FBgn0001226"
"3L" 9404797 "FBgn0035985"
"3L" 9411038 "FBgn0035987"
"3L" 9423253 "FBgn0023129"
"3L" 9427010 "FBgn0015296"
"3L" 9430312 "FBgn0040305"
"3L" 9446864 "FBgn0035995"
"3L" 9456318 "FBgn0035999"
"3L" 9477038 "FBgn0036004"
"3L" 9489502 "FBgn0052037"
"3L" 9488050 "FBgn0052036"
"3L" 9486448 "FBgn0036005"
"3L" 9475493 "FBgn0011327"
"3L" 9459369 "FBgn0036000"
"3L" 9456342 "FBgn0035998"
"3L" 9452803 "FBgn0035997"
"3L" 9450545 "FBgn0035996"
"3L" 9428795 "FBgn0005533"
"3L" 9413596 "FBgn0035989"
"3L" 9415755 "FBgn0035988"
"3L" 9406179 "FBgn0035986"
"3L" 9399618 "FBgn0015218"
"3L" 9386827 "FBgn0035983"
"3L" 9377802 "FBgn0001227"
"3L" 9376418 "FBgn0001225"
"3L" 9371511 "FBgn0001229"
"3L" 9370195 "FBgn0011769"
"3L" 9362636 "FBgn0004379"
"3L" 9235150 "FBgn0035970"
"3L" 9203065 "FBgn0035968"
"3L" 9440056 "FBgn0035993"
"3L" 8903349 "FBgn0052034"
"3L" 8912499 "FBgn0035936"
"3L" 8955021 "FBgn0040321"
"3L" 8956791 "FBgn0011787"
"3L" 8958857 "FBgn0035941"
"3L" 8966829 "FBgn0035944"
"3L" 8975046 "FBgn0035947"
"3L" 8981795 "FBgn0035949"
"3L" 8986710 "FBgn0035951"
"3L" 8998184 "FBgn0035953"
"3L" 9005196 "FBgn0035954"
"3L" 9041375 "FBgn0028789"
"3L" 9047439 "FBgn0035957"
"3L" 9073105 "FBgn0035960"
"3L" 9074643 "FBgn0023479"
"3L" 9093053 "FBgn0043806"
"3L" 9096877 "FBgn0040827"
"3L" 9145838 "FBgn0004244"
"3L" 9135709 "FBgn0035965"
"3L" 9097629 "FBgn0011206"
"3L" 9067195 "FBgn0035959"
"3L" 9048781 "FBgn0000116"
"3L" 9008624 "FBgn0035955"
"3L" 8990317 "FBgn0016070"
"3L" 8989069 "FBgn0035952"
"3L" 8977395 "FBgn0035948"
"3L" 8964912 "FBgn0035943"
"3L" 8961274 "FBgn0035942"
"3L" 8640439 "FBgn0052029"
"3L" 8647145 "FBgn0035922"
"3L" 8721324 "FBgn0035923"
"3L" 8726791 "FBgn0000357"
"3L" 8729865 "FBgn0000358"
"3L" 8731944 "FBgn0000356"
"3L" 8755989 "FBgn0035924"
"3L" 8807601 "FBgn0052024"
"3L" 8808544 "FBgn0035932"
"3L" 8810395 "FBgn0035933"
"3L" 8836462 "FBgn0052026"
"3L" 8891596 "FBgn0020633"
"3L" 8894404 "FBgn0035934"
"3L" 8805811 "FBgn0035931"
"3L" 8801540 "FBgn0035929"
"3L" 8798730 "FBgn0035928"
"3L" 8788144 "FBgn0035926"
"3L" 8749139 "FBgn0040828"
"3L" 8732858 "FBgn0003149"
"3L" 8720280 "FBgn0052022"
"3L" 8718949 "FBgn0011509"
"3L" 8647261 "FBgn0000121"
"3L" 8644916 "FBgn0035921"
"3L" 8336672 "FBgn0035875"
"3L" 8339051 "FBgn0035876"
"3L" 8340314 "FBgn0011762"
"3L" 8340785 "FBgn0035877"
"3L" 8372405 "FBgn0001253"
"3L" 8391540 "FBgn0035886"
"3L" 8396000 "FBgn0035888"
"3L" 8405454 "FBgn0035890"
"3L" 8413012 "FBgn0010431"
"3L" 8424954 "FBgn0020224"
"3L" 8449922 "FBgn0010825"
"3L" 8510003 "FBgn0035901"
"3L" 8512767 "FBgn0035903"
"3L" 8518885 "FBgn0035904"
"3L" 8525244 "FBgn0024236"
"3L" 8534977 "FBgn0035909"
"3L" 8545001 "FBgn0260442"
"3L" 8601473 "FBgn0060292"
"3L" 8601948 "FBgn0060291"
"3L" 8604657 "FBgn0035914"
"3L" 8617235 "FBgn0035915"
"3L" 8619888 "FBgn0052351"
"3L" 8631509 "FBgn0035918"
"3L" 8622039 "FBgn0035916"
"3L" 8602411 "FBgn0017429"
"3L" 8599442 "FBgn0017430"
"3L" 8574407 "FBgn0035911"
"3L" 8523742 "FBgn0035907"
"3L" 8521429 "FBgn0035906"
"3L" 8513874 "FBgn0035902"
"3L" 8507469 "FBgn0035900"
"3L" 8443042 "FBgn0035896"
"3L" 8415857 "FBgn0052354"
"3L" 8402168 "FBgn0035889"
"3L" 8392820 "FBgn0035887"
"3L" 8356404 "FBgn0001248"
"3L" 8344421 "FBgn0035878"
"3L" 8402168 "FBgn0053057"
"3L" 8109132 "FBgn0028379"
"3L" 8110368 "FBgn0027549"
"3L" 8116179 "FBgn0026252"
"3L" 8121827 "FBgn0035838"
"3L" 8127762 "FBgn0010350"
"3L" 8137808 "FBgn0002899"
"3L" 8180923 "FBgn0035848"
"3L" 8186857 "FBgn0035850"
"3L" 8191270 "FBgn0035851"
"3L" 8198207 "FBgn0035854"
"3L" 8202792 "FBgn0035856"
"3L" 8211890 "FBgn0035857"
"3L" 8215280 "FBgn0040832"
"3L" 8222141 "FBgn0035859"
"3L" 8297018 "FBgn0015793"
"3L" 8300064 "FBgn0035867"
"3L" 8320763 "FBgn0035873"
"3L" 8310493 "FBgn0035872"
"3L" 8307145 "FBgn0035871"
"3L" 8305336 "FBgn0035870"
"3L" 8302364 "FBgn0035868"
"3L" 8298501 "FBgn0035866"
"3L" 8290286 "FBgn0035865"
"3L" 8282528 "FBgn0027569"
"3L" 8231814 "FBgn0035861"
"3L" 8218232 "FBgn0035858"
"3L" 8209577 "FBgn0052364"
"3L" 8201078 "FBgn0035855"
"3L" 8195847 "FBgn0035853"
"3L" 8191522 "FBgn0035852"
"3L" 8183361 "FBgn0035849"
"3L" 8178675 "FBgn0035847"
"3L" 8176135 "FBgn0020392"
"3L" 8170640 "FBgn0040290"
"3L" 8160315 "FBgn0035845"
"3L" 8141868 "FBgn0035844"
"3L" 8131429 "FBgn0035842"
"3L" 8125327 "FBgn0029113"
"3L" 8124584 "FBgn0042112"
"3L" 8123612 "FBgn0035839"
"3L" 8087635 "FBgn0035833"
"3L" 8068208 "FBgn0052363"
"3L" 8065994 "FBgn0052362"
"3L" 8065643 "FBgn0052361"
"3L" 8060674 "FBgn0052360"
"3L" 8060451 "FBgn0052359"
"3L" 8060214 "FBgn0052358"
"3L" 8054333 "FBgn0026263"
"3L" 7869042 "FBgn0052365"
"3L" 7894880 "FBgn0035823"
"3L" 7912463 "FBgn0035824"
"3L" 7915437 "FBgn0052368"
"3L" 7936373 "FBgn0035827"
"3L" 7948186 "FBgn0041156"
"3L" 7976406 "FBgn0035830"
"3L" 7979046 "FBgn0011817"
"3L" 8028546 "FBgn0052370"
"3L" 7977805 "FBgn0035831"
"3L" 7975438 "FBgn0035829"
"3L" 7972449 "FBgn0027554"
"3L" 7916650 "FBgn0024187"
"3L" 7913664 "FBgn0035825"
"3L" 7896109 "FBgn0003041"
"3L" 7811458 "FBgn0016694"
"3L" 7777105 "FBgn0052369"
"3L" 7767269 "FBgn0052371"
"3L" 7485967 "FBgn0035789"
"3L" 7491864 "FBgn0035790"
"3L" 7510986 "FBgn0035793"
"3L" 7528780 "FBgn0028582"
"3L" 7562610 "FBgn0035798"
"3L" 7583454 "FBgn0035799"
"3L" 7650548 "FBgn0052373"
"3L" 7651180 "FBgn0035806"
"3L" 7719350 "FBgn0035811"
"3L" 7747344 "FBgn0035816"
"3L" 7754409 "FBgn0035817"
"3L" 7733250 "FBgn0035815"
"3L" 7727804 "FBgn0035813"
"3L" 7719899 "FBgn0035812"
"3L" 7651866 "FBgn0035807"
"3L" 7640798 "FBgn0035805"
"3L" 7639811 "FBgn0053276"
"3L" 7588608 "FBgn0035800"
"3L" 7555780 "FBgn0035797"
"3L" 7541582 "FBgn0052376"
"3L" 7540269 "FBgn0052374"
"3L" 7539060 "FBgn0035795"
"3L" 7505540 "FBgn0035792"
"3L" 7497211 "FBgn0035791"
"3L" 7493557 "FBgn0015033"
"3L" 7234512 "FBgn0035750"
"3L" 7241628 "FBgn0024542"
"3L" 7244388 "FBgn0016036"
"3L" 7320068 "FBgn0035760"
"3L" 7323619 "FBgn0035762"
"3L" 7329132 "FBgn0002909"
"3L" 7348313 "FBgn0019662"
"3L" 7360561 "FBgn0035771"
"3L" 7369843 "FBgn0082598"
"3L" 7381614 "FBgn0016983"
"3L" 7390742 "FBgn0035777"
"3L" 7396355 "FBgn0052379"
"3L" 7398285 "FBgn0035779"
"3L" 7400070 "FBgn0035780"
"3L" 7450853 "FBgn0053278"
"3L" 7456149 "FBgn0035785"
"3L" 7465509 "FBgn0035786"
"3L" 7471559 "FBgn0035788"
"3L" 7469502 "FBgn0035787"
"3L" 7439554 "FBgn0052382"
"3L" 7438421 "FBgn0052383"
"3L" 7436808 "FBgn0035782"
"3L" 7432762 "FBgn0014011"
"3L" 7402332 "FBgn0035781"
"3L" 7385648 "FBgn0035776"
"3L" 7374050 "FBgn0052380"
"3L" 7364584 "FBgn0035772"
"3L" 7357275 "FBgn0035770"
"3L" 7353578 "FBgn0035769"
"3L" 7347310 "FBgn0015298"
"3L" 7345698 "FBgn0035768"
